product_name,product_review,similarity_score,sentiment_score
Three Floyds Dark Lord - Bourbon Barrel Aged🇺🇸Stout - Imperial Flavored / Pastry,"Hand bottle provided by gunhaver.

A: Pours as dark as night, flat pitch black with only a bubble or two for a head. The beer is thick, dense, it literally coats the glass.

S: Huge vanilla aromas, from the wood I guess. Nothing artifical about the vanilla though, it is like creamy buttery vanilla. The wood component is huge as well. Like fresh cut oak. Strong roasty notes are there along with hints of molasses and chocolate.

T: Holy Hell! There is nothing like this beer. It is the king of barrel aged beers in my mind without a doubt. Fudge like chocolate up front along with a big blast of roast. The oak component is huge and so enjoyable. Vanilla manages to push through with hints of bourbon. A slight milky coco puffs flavor can be picked up as well. Simple flavors that seem to just meld together perfectly. Really is a perfect beer.

M: Full bodied, lacks carbonation from the hand bottling, but it really don’t suffer. I like lower levels of carbonation on RIS’ anyway.

D: Wonderful, would love to drink all night until I pass out. Reason enough to make a trip to Dark Lord Day.",0.05455447255899809,0.9815
Three Floyds Dark Lord - Bourbon Barrel Aged🇺🇸Stout - Imperial Flavored / Pastry,"#500!!!!!! Courtesy of Gunhaver! Pours a staining black with huge glass ruining lacing. This beer literally ruined the glass. Throw it away because you will smell nothing but insane pungent vanilla extract, fresh crushed vanilla bean, intense wood, vanillan, bourbon, hot hot booze, dark ripe fruit, rich coffee, more vanilla, nuttiness, burnt roast. Flavor is giant smooth vanilla roasty, chocolate, toffee, what the fuck, holy shit, OMGness. This beer nearly knocked Geiger out of is seat. I can still taste it. How the hell do you get that flavor from barrels? What kind of barrels did they use? Nestle barrels? Holy F! Amazing!!! Great job FFF!!!",0.07071067811865475,0.592
Three Floyds Dark Lord - Bourbon Barrel Aged🇺🇸Stout - Imperial Flavored / Pastry,"Handbottle, courtesy StFun. Pours pitch black, completely flat. But looks amazing. Nose is an inssaaaaaaannneee amount of vanilla, bourbon, intense wood, chocolate, and a dash of heat in there, too. Flavor is tons of bourbon, oak, vanilla, chocolate, and very sticky and fantastic. Incredible. Ridiculous.",0.0,0.8872
Three Floyds Dark Lord - Bourbon Barrel Aged🇺🇸Stout - Imperial Flavored / Pastry,"Wow. Incredible aroma.  Black.  Mildly sweet.  Nice buttery oaky aroma.  Mellow.  Brown sugar molasses.  Alcohol noticable, but at a perfect level.  Very easy to drink.  Coats your mouth with rich flavor.  Caramels.",0.13608276348795434,0.9663
Three Floyds Dark Lord - Bourbon Barrel Aged🇺🇸Stout - Imperial Flavored / Pastry,"Tap GTMW - Poured pitch oily black with small tan head.
Aroma - chocolate, bourbon, dark fruits, oak and some coffee. Really amazing scent, very intoxicating!!!
Flavor - the initial taste is coconut bourbon along with some oak, rich chocolate and hint of coffee. Probably one of the best beers at this festival!!!
Palate - Heavy almost syrup like mouthfeel with little carbonation. Finish is somewhat sweet with slight alcohol burn. Great aftertaste of chocolate and rum!!
Overall - I prefer this over regular DL but is realy close to the Vanilla Bean. I will have to make it for DLD and try this again!",0.08219949365267865,0.9326
Three Floyds Dark Lord - Bourbon Barrel Aged🇺🇸Stout - Imperial Flavored / Pastry,"On tap at GTMW ’09: Pours an opache black with a small dissipating tan head. Aroma is strong oak, fruity sweet (plums and raisins) and very rich. Flavor is strong oak yet very sweet with dark fruit, rich chocolate, coffee and a nice undertone of flower, herbs and grapefruit. Finish is very long and warm with molasses and dark fruit. Large bodied, quite a bit more alcohol apparent than the non oak version. Still one of the best beers I have ever tasted.",0.2611164839335467,0.9827
Three Floyds Dark Lord - Bourbon Barrel Aged🇺🇸Stout - Imperial Flavored / Pastry,"On tap @ DLD ’09.

Pours black with a brown head with nice lacing along the cup. Smell is amazing, you just want to eat it! Chocolate, malts, oak, roasted nuts. Very rich on the nose, I was excited what it’s going to taste like! Taste is just as good. Very rich, sweet, and epic. Mouthfeel is think/rich, perfect for a RIS.",0.309426373877638,0.9813
Three Floyds Dark Lord - Bourbon Barrel Aged🇺🇸Stout - Imperial Flavored / Pastry,"Dark, oily, resiny, velvety imperial stout. Aroma is heavy with burnt caramel, raisins, and molasses. Taste was heavy on the molasses and booze. Mouthfeel was amazing - carbonation hit the roof of the mouth but smoothed out and coated the mouth with a warming boozy molasses effect. Aftertaste was sweet, alcoholic, strong, and amazing. Highly recommended for the experience alone, and fully lives up to its reputation.",0.0,0.9609
Three Floyds Dark Lord - Bourbon Barrel Aged🇺🇸Stout - Imperial Flavored / Pastry,The best brew I have ever had - I nursed this all nigth but could not stop sipping!  Had this at Dark Lord Day in 2009 - brew was 2008 Oak Aged.  Yum!,0.0,0.6722
New Glarus R & D Sour Fruit - Wild Blackberry🇺🇸Sour / Wild Beer - Flavored,500ml bottle pours out purple red color topped with a fizzy head. Nose is nice crisp tart berries and some sour notes. Taste is more of the nice crisp berries a little jammy and tart mix. Very nice.,0.0,0.8126
New Glarus R & D Sour Fruit - Wild Blackberry🇺🇸Sour / Wild Beer - Flavored,"500ml bottle at share. Reddish pour, mostly clear, small bubbly pink-ish head. Aroma is tart and fruity, tons of berries. Taste is blackberries, funk, woodden barrel, other mixed berries. Aged well.",0.0,0.7096
New Glarus R & D Sour Fruit - Wild Blackberry🇺🇸Sour / Wild Beer - Flavored,"Half liter bottle thanks to Brigadier. Clear dark red, large creamy tan head good retention. Aroma of funky and jammy fruits, pepper, funk. Taste is cherry, blueberry, blackberries, pepper, funk. Medium bodied lingering tartness. Old now but holding up very well.",0.1178511301977579,0.7642
New Glarus R & D Sour Fruit - Wild Blackberry🇺🇸Sour / Wild Beer - Flavored,"Bottle 500ml. @ [ Radikal Whale slaying Tasting ] - Thessaloniki, Greece.

 [ As New Glarus R & D Sour Fruit - Wild Blackberry ].
Clear medium red colour with a small, fizzy, fair lacing, mostly lasting to diminishing, off-white head. Aroma is moderate malty, tart blackberry, juicy berries. Flavor is moderate sweet and light to moderate acidic with a long duration, tart blackberry, rapsberry, fresh blackberries, super dry. Body is medium, texture is oily to watery, carbonation is soft. [20170429]

 8-4-9-4-17",0.0,0.9201
New Glarus R & D Sour Fruit - Wild Blackberry🇺🇸Sour / Wild Beer - Flavored,"500 ml bottle @ Radikal whale slaying, Thessaloniki. Thank you Anton! Copper purple color with off white to light beige small head that quickly disappeared. Yeasty and light malty aroma, tart fruity, berries. Light sweet and moderate to heavy acidic, sour fruity taste. Medium oily body with soft carbonation.",0.0,0.5983
New Glarus R & D Sour Fruit - Wild Blackberry🇺🇸Sour / Wild Beer - Flavored,"Bottle at the radikal whale slaying. Thnx to Anton ! Pours dark, unclear red/purple. Smell is intense, very intense, juicy berries. Mild sournote. very full! Taste is intensely sour, but with a very decent complexity underneat. Fruits are full-on intense, very juicy berries, mild sweet notes . Not sure how many kg’s of berries went in here, but i’m sure there were A LOT . Decent mf and low ( perfect) carbo. Starts of dry ( perhaps a bit too dry for me) but as soon as the berries kick in, the dryness is countered by the full fruityness. Extremely good fruitsour indeed !",0.0,0.5966
New Glarus R & D Sour Fruit - Wild Blackberry🇺🇸Sour / Wild Beer - Flavored,"12k rating! Bottle as shown thanks to Team Wisconsin. Pours a dark purple with medium frothy pink head that lasts.The aroma is strong blackberry, cherry, vanilla, oak. Thick, jammy berry, light funk, low acidity, nice sourness, really enjoyed this one.",0.0,0.8953
New Glarus R & D Sour Fruit - Wild Blackberry🇺🇸Sour / Wild Beer - Flavored,"500 mL bottle . Originally reviewed 1/27/2014.

Dark hazy reddish purple. Nice pink head. Pretty.

Nose has tons of blackberry. Acidic. A little bit of funky yeast to it. Some oak.

Tastes bright and grainy right up front. Sweet blackberry. Immediately sour. Tart and funky. Oak. Some lemony flavors.

Strong sourness. Grainy. Medium body.

Excellent. The fruit flavor that New Glarus is famous for but it has the complexity of a great sour beer.",0.0,0.9429
New Glarus R & D Sour Fruit - Wild Blackberry🇺🇸Sour / Wild Beer - Flavored,"Bottle. Ruby brown hazy pour with tan head. Light funk, sour, blackberry, tart berry aromas. Flavors are tart, berries, blackberry jam, sweet fruit tones.",0.0,0.4588
New Glarus R & D Sour Fruit - Wild Blackberry🇺🇸Sour / Wild Beer - Flavored,"From Greg, thanks. Hazy oirple color. Thick and heavy bright berry atoma and lots of berry flavor woth moderate tartness. The flavor and palate are full. Excellent.",0.0,0.8591
New Glarus R & D Sour Fruit - Wild Blackberry🇺🇸Sour / Wild Beer - Flavored,"Bottle shared by Greg, thanks! Pours a hazy near purple with a white head that dissipates to the edges. Aroma has a rich sour blackberry with a light funk with a bit of light oak. Flavor has a great sour blackberry note supported by light oak and funk.",0.10660035817780521,0.9392
New Glarus R & D Sour Fruit - Wild Blackberry🇺🇸Sour / Wild Beer - Flavored,"Bottle shared by Greg, huge thanks for this one. Cloudy ruby red pour. Aroma is off the charts, amazing tart blackberry. Taste follows, so tart and delicious. Lives up to the hype, so glad to try this.",0.0,0.9597
New Glarus R & D Sour Fruit - Wild Blackberry🇺🇸Sour / Wild Beer - Flavored,"Bottle @ The Levi Tasting. Thanks, Guerde! Deep purple pour with a sma offwhite head. Nose is super jammy. Loads of blackberry and raspberry meat. A bit of balsamic sharpness. Flavor is similar. Fruity with an appropriate amount of acid to keep it clean. Lightly salty, briny. Funky fruit skin. Light body, moderate carb. A great American fruit sour.",0.0,0.9259
New Glarus R & D Sour Fruit - Wild Blackberry🇺🇸Sour / Wild Beer - Flavored,"February 13, 2016. Bottle, shared by linusb, thanks! 

Light hazy purple with a large pinkish white head. Aroma is very fruity on top on a funky base with sweet, tart and juicy blackberries, some raspberries, hints of lingonberries, lemon, oak, barnyard, funk, 
Taste is tart, fruity and funky. Finish is slightly dry with sour black berries, lemon juice, dry oak, funk and hints of barnyard. Light to medium bodied, average carbonation. 

Happy to finally try this one, amazing fruit character with a nice funky notes. Glad to finally try this one, thanks a lot Linus!",0.07216878364870323,0.9749
New Glarus R & D Sour Fruit - Wild Blackberry🇺🇸Sour / Wild Beer - Flavored,"Pours hazy dark red with a thin line of reddish/pinkish white head. Aroma; Fruity, loads of rasberry and black berries , some vanilla and strawberries, red currant and wood. Sour with flavours of rasberry, blackberry, red currant, vanilla and some leather and earth tones.",0.0,0.0
New Glarus R & D Sour Fruit - Wild Blackberry🇺🇸Sour / Wild Beer - Flavored,"A: Deep red, a bit brown. Huge pink head that disappears slowly. N: Blackberry! Black currant, raspberry, red currant, gooseberry, strawberry, lingonberry, blueberry! The berry just keeps coming! T: Blackberry, fresh lingonberry, funk, black currant, some saltyness O: Wow! The nose is just insane! Delicious flavours!",0.0,0.8039
New Glarus R & D Sour Fruit - Wild Blackberry🇺🇸Sour / Wild Beer - Flavored,"One of my biggest wants! Finally shared by a friend! Poured an incredible dark red purple colour with a one finger pink had on top. The nose on this beast is incredible. Incredible sweet and sour blackberries and raspberries hits the nose, lots of sweet sticky forest fruits with some dusty basement funk. It’s like i am smelling freshly picked fruits. Taste follows the nose. Lots of sweet blackberries upfront with sweet raspberries, marmelade, and right after that the sourness hits your jaws. A bit to carbonated, but that’s not a game changer on this beast. This is one hell of a beer that lived the hype all the Way. And as a belgian sour this is very hard to say. But this is probably the best sour beer that i have had this far. This one has been cellared in perfect conditions ever since. And the blackberries/raspberries flavours are still so strong on this one. Just incredible",0.0,0.9675
New Glarus R & D Sour Fruit - Wild Blackberry🇺🇸Sour / Wild Beer - Flavored,"Poured deep brown color with purple highlights aromas of sour black berries and raspberries, funk and horse blanket. Flavors were light barnyard fink with blackberries and sourness. Solid sour overall. Glad I got to try this one.",0.0,0.5574
New Glarus R & D Sour Fruit - Wild Blackberry🇺🇸Sour / Wild Beer - Flavored,"Bottle. Sourish blackberry raspberries, wild strawberries, vanilla, red currant, Woody aroma. Sourish blackberry raspberries, red currant, woody, vanilla, tart flavour with leather earthy notes. Lovely refreshing beer :-)",0.0,0.7269
New Glarus R & D Sour Fruit - Wild Blackberry🇺🇸Sour / Wild Beer - Flavored,"I can’t think of a better beer to celebrate my 100th Sour/Wild Ale rating than this one. 

I’ve got to give it up to Grant & Royce for their efforts in getting this beer to my dome, thanks bros.



The beer pours a deep reddish purple with a small head and good lacing on the glass.



The aroma is very fruity with seedy berries, some miild woodiness, some light funkiness and a whole lot of berries... Honestly it’s fairly sweet smelling. 



The flavor is loads of tart fruit, seedy berries, lemon, black raspberries... some citrus rind. The beer is very tart & plenty sour, dry and decently oaky. The fruit character is just massive but not without allowing for some of the funkiness of the fermentation to harmonize. 



Exceeding in my expectations, on all accounts one of the masterpieces of this brewery.",0.0,0.9598
New Glarus R & D Sour Fruit - Wild Blackberry🇺🇸Sour / Wild Beer - Flavored,"Bottle. Pour is hazy purple/brown with a small light purple colored head. Aroma of sour blackberries, oak, barnyard, dark fruit, earth, and dry wood. Flavor is sweet blackberries upfront, but fades into a sour acidic dark fruit finish. Medium bodied, great balance of sweet and sour.",0.09805806756909201,0.9127
New Glarus R & D Sour Fruit - Wild Blackberry🇺🇸Sour / Wild Beer - Flavored,"Bottle at tasting. I need the label for this. If you have an empty for trade, please let me know. Pours purple pink head. Nose/taste of blackberry with seeds, light tartness. Medium body.",0.0,0.128
New Glarus R & D Sour Fruit - Wild Blackberry🇺🇸Sour / Wild Beer - Flavored,"Rate 700ish! Bottle split a about 5 ways. Light purple pour with a rather generous pinkish head. Nose is soooo jammy with raspberries and blackberries. Taste has blackberries, vanilla, almonds and a light acidic edge. This deserves the hype and is the best (american) sour I’ve had to date.",0.0,0.8313
New Glarus R & D Sour Fruit - Wild Blackberry🇺🇸Sour / Wild Beer - Flavored,"Bottle. Thank you so much Bursprak! Pours hazy deep red with a thick pink head. Aromas of strong berries, blackberries, blueberries, tart raspberries, raspberry jam, blueberry candy, some funky notes, youghurt. Taste is blackberries, blueberries, blueberry candy, tart raspberries, pretty sour vinegary notes along with some woody notes and some youghurt. Dry sour fruity finish.",0.0,0.8356
New Glarus R & D Sour Fruit - Wild Blackberry🇺🇸Sour / Wild Beer - Flavored,"Bottle. Got it from the brewery on the Friday of Great Taste weekend last year. What a fantastic beer. Deep, deep purple pour with pink head. Smells strongly of berries...raspberries, blackberries, blueberries. Definitely tart, wine-y. Heavy on the fruit throughout, loaded with blackberry flavor. No brewery does fruit beers like New Glarus does.",0.0,0.9153
New Glarus R & D Sour Fruit - Wild Blackberry🇺🇸Sour / Wild Beer - Flavored,"Sampled via bottle at WTWBA 2014 in Minneapolis. Dark rich purple/red pour. Intense is the best way I can describe this. Very sour, lots of blackberry / dark fruity jam. What a treat to be able to try this - thanks to the person who brought it!",0.13608276348795434,0.9379
New Glarus R & D Sour Fruit - Wild Blackberry🇺🇸Sour / Wild Beer - Flavored,"Bottle. Dark purple with creamy rose head. Aroma is blackberry, old fruit - similar to Hommage and Framboos’ raspberries. Huge funk and lemon notes. As it warms up, it gets very winey and interesting. Taste has very high citric tartness, intense cherry peel, some red wine. Some fruit sweetness, very tasty. Palate is rich with high carbonation. This is immensely complex and excellent.",0.10540925533894598,0.9529
New Glarus R & D Sour Fruit - Wild Blackberry🇺🇸Sour / Wild Beer - Flavored,"bottle shared by tom10101, many thanks bro! pours almost murky dark purple red with a nice purple head showing some retention and lacing. obvious blackberries, tasty band-aided berries, very grassy, medium acidity - almost puckering with an acetic touch, nicely woody. bright carbonation, light body, dry and sour grassy-spicy finish. assertively sour but overall good stuff.",0.0,0.8908
New Glarus R & D Sour Fruit - Wild Blackberry🇺🇸Sour / Wild Beer - Flavored,"Bottle shared by StFun. Thanks Josh! Opaque red pour with a thick pink head. Aroma of sour fruit, blackberry and raspberry. Big sour fruit flavor with raspberry and blackberry before a sour finish. Very nice.",0.0,0.8264
New Glarus R & D Sour Fruit - Wild Blackberry🇺🇸Sour / Wild Beer - Flavored,"Bottle 500ml.
Pours very hazy purple/red with medium pinky head. Good lacing. Aroma is of medical stuff (iodine?), raspberries, fruits. Taste is of medical stuff, acidity, sourness, raspberries. Palate: Medium body. Medium carbonation. Overall: A bit old. Very sour. Pretty good, but a tad too sour to be fully enjoyable?",0.0,0.8726
New Glarus R & D Sour Fruit - Wild Blackberry🇺🇸Sour / Wild Beer - Flavored,"Bottle (500 ml). From Levi, thanks! Hazy reddish-purple with a small ring of pink foam. Aroma is very fruity with a bunch of blackberries, raspberries-like notes, fruit jam and dusty notes. Taste is as fruity if not more than the nose and quite jammy too with a ton of blackberries and raspberries, nice tartness, hints of funk, oak, light to moderate sweetness (not cloying at all) and light vanilla. Medium body. Medium carbonation. Dry and a tad woodsy finish. Super tasty. It was getting a lot better/fruitier after a few minutes. More depth than in the Wild Peach. High drinkability. Very good!",0.0,0.9483
New Glarus R & D Sour Fruit - Wild Blackberry🇺🇸Sour / Wild Beer - Flavored,"Bottle shared by tom10101, thanks! Pours a cloudy purple with a small pinkish head that doesn’t even try to leave lacing. Nose is of jammy berries, both blackberries and raspberries, feels like the real deal. Taste is really, really acidic but never harsh, just intense. It offers more fruity flavors but this time I associate them more closely to raspberries than anything. Body is light, carbonation medium and the pucker makes my mouth water. Extremely refreshing. Overall a really nice fruit sour by New Glarus!",0.0,0.8957
New Glarus R & D Sour Fruit - Wild Blackberry🇺🇸Sour / Wild Beer - Flavored,"Bottle. Hazy red pour ring of pink foam. Aroma is fruity, tons of blackberry, ever so slight acetone notes, but not off putting, old raspberry, dusty . Taste is really tart, nice lambic like sourness, raspberry sourness, oaky notes, really complex. Palate is med bodied, thin carbonation, really dry finish really tasty.",0.09284766908852592,0.8109
New Glarus R & D Sour Fruit - Wild Blackberry🇺🇸Sour / Wild Beer - Flavored,"[ Bottle ][ ½ of 50cl ][ Tasting ][ Trade ][ Snifter ][ 9.25.14 ]
Ruby with a huge strawberry milkshake head, dense and lasting, solid lacing. Ultra jammy aroma hits the nose from across the room, huge depth, cobweb, tons of sour blackberry flesh, skin captured too. Sour flavor still has ton of tons of fruit, incredible depth, slightly bitter arsenic/rubber that grows with warmth, high co2 bitterness, acidity high but soft and supremely jammy through the lightly watery finish, would prefer a stickier end but this is absolutely delicious. Fantastic blackberry beer, far and away #1 against all others with the sour depth an added bonus. That it all works together seals the deal, fantastic integration.

[ 9.25 Tasting Ranking ] 
01. New Glarus R&D Sour Fruit
02. De Garde Blackberry Whiskey Bu
03. Bayerischer Bahnhof Berliner Style Weisse
04. De Garde Boysenberry Bu 
05. Side Project Fencerow
06. De Garde Blackberry Bu
07. Jester King Nocturn Chrysalis
08. Almanac Farmers Reserve Blackberry 
09. Crooked Stave Blackberry Dark Origins",0.0,0.9842
New Glarus R & D Sour Fruit - Wild Blackberry🇺🇸Sour / Wild Beer - Flavored,"500ml bottle. Pronounced fruit tones. Blackberry, raspberry. Nice balance between the sour and big fruit tones. Quite unique and interesting. Has the pleasant universally enjoyable fruit, and the sourness of a traditional lambic. Solid beer, deep rich blackberry.",0.11470786693528087,0.9448
New Glarus R & D Sour Fruit - Wild Blackberry🇺🇸Sour / Wild Beer - Flavored,"Bottle shared by ygtbsm94. Thanks Brad!

The beer is a deep purple with a pink head. Huge blackberry aroma. Pie crust, wild yeast. Wow, this is tasty. Sour and puckering, settling in the jaws with a gentle acetic quality. Long lasting after taste. Huge blackberry and jammy quality throughout. While the rarity adds to the allure of this beer, there’s no doubt this is a stellar brew. One of, if not the, best from New Glarus.",0.0,0.8327
New Glarus R & D Sour Fruit - Wild Blackberry🇺🇸Sour / Wild Beer - Flavored,"500 ml bottle shared by ygtbsm94, thanks a ton Brad! Pours a beautiful bright hazy plum skin purple with lasting purplish white head that settles eventually down to thick wisp of lacing covering the whole meniscus. Aroma is sour blackberries, with a noted concentration of seed aroma. The fruit is very forward, as New Glarus is known for. Flavor is delicious sour blackberries - from start to finish. The finish is identical to the beginning - sour, tart and perfect.",0.0,0.9628
New Glarus R & D Sour Fruit - Wild Blackberry🇺🇸Sour / Wild Beer - Flavored,"I’ve had a lot of top rated sours. Let me start off by name dropping a few that I’ve had just for context before I start describing this one: Blabaer, Fou Foune, LP Kriek, Hommage, Saint Lamvinus, Schaerbeekse Kriek, Russian River sours, Peche N Brett, Duck Duck Gooze. This one though? This one doesn’t just beat those beers. It mops the floor with them. Right now (8/2/2014), VSB is the highest rated fruit sour in the world (including Retired status beers obviously) and after tasting it, I can see why. Easily the most fruit forward sour I’ve had in both aroma and taste. I couldn’t believe how much blackberry flavor was packed into this sour, but it shouldn’t have been a surprise to me given how masterful New Glarus has proven itself to be when it comes to brewing with fruit. What else can I say about this beer that hasn’t already been said? It is the best sour I’ve ever had in my life. Period.",0.0,0.8981
New Glarus R & D Sour Fruit - Wild Blackberry🇺🇸Sour / Wild Beer - Flavored,"500 ml bottle


What better beer to celebrate someone’s birthday and another milestone (2900 ratings) than a new rating from the mind of Dan Carey? A world class sour beer, I am glad I have another tucked away in the cellar. It has held up well this last year though if you have any reason at all to crack it open with friends then enjoy this before the next one hits in a few weeks.



Aroma / Appearance - A deep ruby red base sticks to the glass with little effort. Flat with no obvious carbonation this has the vibe of an aged lambic. Blackberries, aggressive vinegar, and other acidic aspects are almost as sharp as a bottle of vintage La Folie. Despite that the fruitiness keeps it from being just a sour bottle of salad dressing.



Flavor / Palate - Blackberry syrup and vinegar poured over a fresh pie fills the mouth with a chewy texture. Not content to just scour the palate clean it then lingers in the throat like an army of scrubbing bubbles leaving a sour mark behind. There are no flaws to be found with this except that the bottle is only 500 ml. Once again New Glarus has proven that they are seldom mistaken with a recipe. I can’t wait to try the 2014 sour in just a few weeks.",0.0,0.9666
New Glarus R & D Sour Fruit - Wild Blackberry🇺🇸Sour / Wild Beer - Flavored,"Bottle, thnx to Kermis. Pours a deep purple reddish headless beer, slightly murky. Aroma of raspberries, strawberries, blackberries, basically loads and loads of red fruits. Flavor is medium sour, very fruity, cherries, sour apples. A real fruit explosion going on. Soft carbonation, slight watery mouthfeel. Long, dry and sour aftertaste. This really is sour fruit, exceptional, stuff.",0.0,0.0
New Glarus R & D Sour Fruit - Wild Blackberry🇺🇸Sour / Wild Beer - Flavored,"Big thanks to Motherbrother and Emil for bringing this. Pours hazy dark red with a pinky purple head. Oh boy oh boy the aroma! THE AROMA!! Tons of fruity berry notes along with some sour lactobacillus. Lots of blackberry notes coming along with other sour berries. I get a weak note of rhubarb, fruit yogurt, fruit jam and lots of forrest fruit in general. Very tart and orgasmic aroma! The taste is very tart and with lots of blackberries, fruit sorbet, fruit jam, lactobacillus, weak vinegar/balsamic notes and some c-vitamin. Fok this is refreshing! Amazing beer! 

Had this again thanks to bursprak. This beer is amazing! Same rating as last time!",0.0,0.8679
New Glarus R & D Sour Fruit - Wild Blackberry🇺🇸Sour / Wild Beer - Flavored,"3 oz pour at bottle share, thanks Shea!
Appearance: Light foam which left slight trails around the glass. Dark purple coloration reminiscent of blackberry juice. Very inviting.
Aroma: Wow. One of the most aromatic beers I have ever enjoyed. Big blackberry aroma wafts out of the glass. There’s no synthetic smell here, its as if hundreds of blackberries were freshly squeezed and jammed into the bottle!
Taste: The flavor progression on this sour is both amazing and surprising. You get an obscenely fresh blackberry flavor on the front while the tartness builds through the middle and climaxes on the finish. In contrast, many sours which I have had blast you with sour on the start and give the fruit flavor on the finish. The sour finish is fairly intense, reminiscent of warhead candy. This flavor is so fresh and spot on I actually had the sensation of phantom blackberry seeds!
Palate: Medium body, very effervescent, bubbly all the way down the palate.
Overall: This is hands down my favorite sour that I have ever had. I was heartbroken when I reached the end of my pour. I just kept breathing in the (still extremely pungent!) aroma from the last vestiges of this sweet nectar of the gods. Well done New Glarus, well done.",0.0,0.9828
New Glarus R & D Sour Fruit - Wild Blackberry🇺🇸Sour / Wild Beer - Flavored,"Thanks to Motherbrother and Emil. Pours dark, unclear reddish with a red-brown-purple pastel colored, short lasting frothy head. Oh jeeeez, the aroma. So much black berry, blueberry, raspberry, rhubarb, smoothie, sorbet, slight yeasty sourness. Huge aroma that fills the entire room. Taste is extremely tart, with of course lots of blackberries, but lots of rhubarb and raspberry as well. Unripe berries in general, almond, Tastes really healthy! Balsamico, dry wood. Had this at a tasting, and damn, this is a cleanser! Pretty high carb. Doesn’t look that good, but man this is one of the best sours i’ve had!",0.0,0.9683
New Glarus R & D Sour Fruit - Wild Blackberry🇺🇸Sour / Wild Beer - Flavored,"Bottle shared. Pours murky purple with a tiny ring head. Aroma is huge blackberry upfront with light funky notes, basement, cobwebs etc.. Flavour is light sweet and over moderate acidic. Hugely fruity in the palate with the tart blackberries coming out super fresh and strong but also with red fruit notes like raspberry and red currents. Full bodied with moderate carbonation. Certainly get the hype on this one. The best American sour I’ve ever had.",0.09534625892455922,0.9664
New Glarus R & D Sour Fruit - Wild Blackberry🇺🇸Sour / Wild Beer - Flavored,"50cl bottle shared massive thanks to kermis! Pours murky dark purple with a fast dissipating head. Aroma is funky sourness, blackberry, very very fruity, some barnyard. Taste is quite sour, cantillon-esque. Awesome balance. Medium bodied. Long long sour fruity finish. So much raspberry aswelp. One of my new favourite sours.",0.10660035817780521,0.861
New Glarus R & D Sour Fruit - Wild Blackberry🇺🇸Sour / Wild Beer - Flavored,"50cl bottle courtesy of and shared with Kermis, Big thanks.
No head. Murky purple pour. Lots of blackberry. Tart sourness.",0.0,0.6808
New Glarus R & D Sour Fruit - Wild Blackberry🇺🇸Sour / Wild Beer - Flavored,"Wow. This stuff is quite amazing. Pretty much everything you could ask for in an American sour fruit beer. Shit tons of fresh blackberry flavor with an incredible balance of tart/puckering sourness. Yum. I was very lucky to try this incredible beer. Amazing job, Dan! And thanks for sharing, Tommy!",0.0,0.9727
New Glarus R & D Sour Fruit - Wild Blackberry🇺🇸Sour / Wild Beer - Flavored,"Bottle 500 ml at Fruits of the Foeder, 2014-05-17.
Bottled Aug 2013.
Hazy reddish brown color, small off-white to pink head. Acidic, raspberry scent. Sour, tart, berries taste. Acidic aftertaste. Fizzy mouthfeel, very low bitterness.",0.0,-0.6566
New Glarus R & D Sour Fruit - Wild Blackberry🇺🇸Sour / Wild Beer - Flavored,"Bottle. Thanks to I don’t even remember who traded it to me on BA last year. Aroma is amazing. Like the best berry smoothie you’ve ever tried. Taste is sour as fuck. Amazing stuff, lives up to the hype.",0.0,0.9287
New Glarus R & D Sour Fruit - Wild Blackberry🇺🇸Sour / Wild Beer - Flavored,"Bottle received in trade. Thank you AdamJackson! Pours hazy vibrant reddish blue with a rather big frothy blueish pinkish white head that doesn’t leave much trace on the glass while dissipating. Smell is slightly sour and very fruity with wheat crackers, heavy blackberries, heavy raspberries, barnyard, hay, dry soil, cobwebs, damp basement and horse blanket. Taste is sour, fruity and funky with wheat crackers, heavy blackberries, heavy raspberries, wild strawberries, barnyard, hay, dry soil, lemon juice, unflavored yoghurt, leather, horse blanket and lemon zest. Mouthfeel is very dry, tart and light to medium bodied. Finish is sour and fruity with wheat crackers, lemon juice, heavy blackberries, heavy raspberries, unripe wild strawberries, hay, lemon juice, cobwebs, barnyard, leather and hints of horse blanket. Rich, complex and fruity. On pair with the best fruity lambics out there.",0.09147787074926964,0.9245
New Glarus R & D Sour Fruit - Wild Blackberry🇺🇸Sour / Wild Beer - Flavored,"Bottle at Fruit of the Foeder, 2014-05-17. Sourish blackberry aroma, raspberries, wild strawberries, vanilla, red currant, woody notes. Sourish blackberry flavor, raspberries, red currant, woody, vanilla, tart, leather notes, earthy, some citrus. Hugely refreshing.",0.0,0.0
New Glarus R & D Sour Fruit - Wild Blackberry🇺🇸Sour / Wild Beer - Flavored,"Fruits of the foeder @ Alex
Murky d with a link head. 
Loads of fruity aroma; mostly raspberries strangely enough. 
Sour and fruity flavour along with some rubber-notes; more like blackberries here. 
Slightly harsh tartness.",0.0,-0.2533
New Glarus R & D Sour Fruit - Wild Blackberry🇺🇸Sour / Wild Beer - Flavored,"Red drink with a pleasant aroma of raspberries, sweet cherries and almonds. Taste of cherry and rhubarb and an exuberant mouthfeel that lasts a long time.",0.0,0.8779
